Subregion,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion
Southern Asia,1999,0.5835930297554094,46.293404384906374,7.91987939767901,25.5,0.3958333333333333,105.9375,442.90229625,7.485015354535181,34.05583333333333,51.28667024989743,46.866614913940424,0.365703038875,0.3104918720200658
Southern Asia,2000,0.5835930297554094,46.293404384906374,7.848208540248629,25.5,0.3958333333333333,105.975,442.90229625,7.485015354535181,33.71928571428572,51.28667024989743,48.0875,0.723569259875,0.3104918720200658
Southern Asia,2001,0.5835930297554094,46.469556287962085,9.227493462856728,25.23428571428571,0.3958333333333333,105.9875,418.3903475,7.485015354535181,33.62232142857143,52.36988948165681,49.5125,1.455175311375,0.3104918720200658
Southern Asia,2002,0.5843047070626586,46.6457081910178,8.426921777631042,24.344761904761903,0.3958333333333333,105.925,404.53518875000003,7.485015354535181,33.51285714285714,53.81902989143023,54.825,2.80494767175,0.3104918720200658
Southern Asia,2003,0.5850163843699078,46.821860094073514,9.727620176000249,23.205238095238094,0.3997395833333333,105.95,381.66884749999997,7.485015354535181,33.403392857142855,55.26855716634721,55.7125,4.57421227525,0.3104918720200658
Southern Asia,2004,0.585728061677157,46.99801199712923,10.293231035728756,21.142755102040816,0.3997395833333333,105.95,354.60024,7.485015354535181,33.29392857142857,56.71956922770852,57.675,8.03887901825,0.3104918720200658
Southern Asia,2005,0.5864397389844062,47.17416390018494,10.318259866806422,19.515510204081632,0.3997395833333333,105.95,344.26482500000003,7.485015354535181,32.97404761904762,58.15488699441287,61.8375,14.51687327,0.3104918720200658
Southern Asia,2006,0.6005410978255257,47.418272832368395,12.904181191858182,17.588265306122448,0.3997395833333333,105.8875,321.7591025,7.485015354535181,32.65416666666667,59.5942232487939,64.4625,23.3582807825,0.3104918720200658
Southern Asia,2007,0.6064083230033107,47.44836584218362,13.40784564748349,15.753877551020409,0.3997395833333333,105.9125,312.63178125,6.655805502994708,32.0425,61.04388927844032,66.8,33.3016366575,0.3104918720200658
Southern Asia,2008,0.6076380641862174,47.470020579490566,13.2288563455445,14.191156462585033,0.4309895833333333,105.875,298.016955,5.826595651454236,31.431874999999998,62.51025236753545,69.0375,46.622784685,0.3104918720200658
Southern Asia,2009,0.6099248910790466,45.84857419385147,15.931703296244438,12.62843537414966,0.4427083333333333,105.8,284.5176925,4.997385799913762,30.821250000000003,63.982372583031605,72.5875,55.74194269125,0.3104918720200658
Southern Asia,2010,0.6132159348000669,44.939641833155406,16.89066340253478,10.54816326530612,0.4583333333333333,105.7625,271.4334875,4.168175948373289,30.184062500000003,65.45845280259346,73.45,63.01341627125,0.3104918720200658
Southern Asia,2011,0.6170885869353259,42.704243732003974,17.09761644897297,9.467278911564625,0.4622395833333333,105.7125,257.09436875,3.3389660968328165,29.546875,66.93831828479156,75.7625,71.948506915,0.3104918720200658
Southern Asia,2012,0.6291112222637929,41.273876554587886,17.356930448039734,8.81139455782313,0.4622395833333333,105.6625,239.17639375,2.5097562452923423,28.9253125,68.42175021840366,82.0,77.08639867125,0.3282192873302847
Southern Asia,2013,0.6395548683345083,40.5493878084007,17.329634850999156,8.249081632653061,0.4622395833333333,105.6125,228.3473675,2.791592385862713,28.30375,69.90844362782684,82.0375,83.081101365,0.34594670264050364
Southern Asia,2014,0.6532194836148963,39.96287178383122,16.18509689903606,7.679625850340136,0.4622395833333333,105.5875,220.87267125,3.073428526433083,27.677187500000002,71.39840744612479,87.0125,88.44815669125,0.3636741179507226
Southern Asia,2015,0.6633220911698448,39.34367819028694,16.124425038949617,7.110170068027211,0.4622395833333333,105.5375,214.39783624999998,3.3552646670034534,27.322499999999998,72.88845627436503,87.0,93.675586275,0.38344065767402447
Southern Asia,2016,0.681416431965073,38.24238572060151,16.15578665699281,6.741904761904762,0.4622395833333333,105.475,203.2685975,3.637100807573824,26.8725,74.36680281853648,92.8125,100.40843216875001,0.40320719739732647
Southern Asia,2017,0.7067233778058376,37.788400444632856,16.23226494821982,5.821428571428571,0.4622395833333333,105.4375,191.0602925,3.9189369481441942,26.52166666666667,75.83149770389772,93.975,107.48587480500001,0.42297373712062836
Southern Asia,2018,0.7249671671251021,37.298141615077945,12.872873764323197,5.240952380952381,0.4895833333333333,105.4125,183.28705875,4.2007730887145645,26.197395833333335,77.26889937473943,95.3625,107.4963583925,0.43128791346680373
Southern Asia,2019,0.7558632015243356,39.10169100421541,17.26992027668556,5.298571428571428,0.5234375,105.4,177.6456825,4.256323009800563,24.993750000000002,78.70623147772332,96.175,105.18314152125001,0.4396020898129791
Southern Asia,2020,0.7732168677724705,39.05909962052486,17.497941563084797,5.39904761904762,0.53515625,105.3375,165.0184575,4.311872930886562,24.727604166666666,80.1199770065,96.85,103.3110571,0.4479162661591545
Southern Asia,2021,0.7845774985530836,40.91359781876237,17.54525879225612,4.7995238095238095,0.5390625,105.3125,165.0184575,4.367422851972561,24.461458333333333,81.50724827273513,97.6375,104.12367817875,0.45623044250532985
Southern Asia,2022,0.7395645436536886,39.127121254638844,17.777061412353586,4.571428571428571,0.54296875,105.3,165.0184575,4.42297277305856,24.2703125,82.36413186164026,96.275,103.24454685625,0.45623044250532985
Southern Asia,2023,0.7405197209161477,40.762164854061936,14.560497279835623,4.571428571428571,0.5338541666666666,105.25,165.0184575,4.478522694144559,24.175,82.36413186164026,96.275,103.24454685625,0.45623044250532985
Southern Asia,2024,0.7405197209161477,40.67660879671088,14.280457720913926,4.571428571428571,0.5338541666666666,105.225,165.0184575,4.478522694144559,24.175,82.36413186164026,96.275,103.24454685625,0.45623044250532985
Southern Europe,1995,0.8824220760762753,48.620507509898694,8.34170923426196,1.8692307692307693,0.6629464285714286,107.03571428571429,12.835306923076924,9.899184185897726,6.38,96.7732336115823,100.0,11.709341421214287,0.7116477030974168
Southern Europe,1996,0.8824220760762753,48.87659030919998,8.34170923426196,1.8692307692307693,0.671875,107.07857142857142,12.835306923076924,9.899184185897726,6.38,96.7732336115823,100.0,13.173613115928571,0.7116477030974168
Southern Europe,1997,0.8824220760762753,49.2404672308085,8.34170923426196,1.8692307692307693,0.6875,107.08571428571429,12.835306923076924,9.899184185897726,6.38,96.7732336115823,100.0,15.579769892142858,0.7116477030974168
Southern Europe,1998,0.8824220760762753,49.50194103117989,7.5156758657489435,1.8692307692307693,0.6897321428571429,107.13571428571429,12.835306923076924,9.899184185897726,6.38,96.7732336115823,100.0,20.340795344214285,0.7116477030974168
Southern Europe,1999,0.8824535368635501,49.8414974615142,8.177604516808028,1.8692307692307693,0.6897321428571429,107.06428571428572,12.835306923076924,9.899184185897726,6.38,96.7732336115823,100.0,29.211308765357142,0.7116477030974168
Southern Europe,2000,0.8828029493558197,50.59647763650042,9.955238084173173,1.8692307692307693,0.6919642857142857,107.13571428571429,12.835306923076924,9.899184185897726,6.38,96.7732336115823,99.74285714285715,41.9054959115,0.7116477030974168
Southern Europe,2001,0.8843684393045159,51.106757056835235,10.476994154997398,1.8833333333333333,0.7008928571428571,107.13571428571429,11.668185384615384,9.899184185897726,6.38,96.82094411934806,99.76428571428572,53.421753237857146,0.7116477030974168
Southern Europe,2002,0.8869705441815751,51.84640812070145,11.472505532097093,1.8948717948717948,0.7053571428571429,107.17142857142858,11.699682307692306,9.899184185897726,6.38,96.86254939762394,99.70714285714287,61.12514326142857,0.7116477030974168
Southern Europe,2003,0.8906138731394598,52.13480659346071,12.797254148598984,1.8282051282051281,0.7209821428571429,107.14999999999999,11.140570769230768,9.899184185897726,6.38,96.90189108249297,99.72142857142856,67.16272310357144,0.7116477030974168
Southern Europe,2004,0.8943794635679969,52.569980144776004,13.159437920852875,1.7743589743589743,0.7455357142857143,107.17142857142858,10.786746923076922,9.899184185897726,6.38,96.94011847974194,99.74285714285715,72.35213949071428,0.7116477030974168
Southern Europe,2005,0.8990745155053937,52.928014896314366,14.598609331353737,1.728205128205128,0.7700892857142857,107.18571428571428,10.365335384615385,9.899184185897726,6.38,97.02891674508285,99.78571428571429,81.24790072071428,0.7116477030974168
Southern Europe,2006,0.9055240404751366,53.147703176362924,14.629695567408916,1.723076923076923,0.7745535714285714,107.20714285714287,10.152000769230769,9.918044589419983,6.38,97.11698725061932,99.72857142857143,90.28777599285715,0.7116477030974168
Southern Europe,2007,0.9093186642871991,53.84156147630814,16.098530223291903,1.6717948717948719,0.7857142857142857,107.16428571428571,9.431637692307692,9.561600426749612,6.38,97.2331607693086,99.75714285714285,104.58344969428572,0.7116477030974168
Southern Europe,2008,0.9123576205371923,55.74806258362115,16.8146124810671,1.6153846153846154,0.7946428571428571,107.08571428571429,9.119434615384616,9.060630521098963,6.38,97.34853510261442,99.79285714285713,112.49635381142856,0.7116477030974168
Southern Europe,2009,0.9160652736173338,55.51789737740685,17.814182821539042,1.723076923076923,0.8169642857142857,107.10714285714286,9.451596153846154,8.559660615448312,6.38,97.46316400726502,99.77857142857144,115.78673508714284,0.7116477030974168
Southern Europe,2010,0.9201870496626299,55.13329195001959,19.3169190805469,1.823076923076923,0.8370535714285714,106.97857142857143,8.716726923076923,8.058690709797661,6.428888888888889,97.5770646690055,99.82142857142857,116.89902287142857,0.7116477030974168
Southern Europe,2011,0.9249804093930282,55.440628968199725,19.193128488434244,1.7461538461538462,0.8816964285714286,106.91428571428571,8.949296153846154,7.557720804147013,6.477777777777777,97.69020242576275,99.84285714285714,121.61052248928571,0.7116477030974168
Southern Europe,2012,0.9318805848270169,54.93801299865909,20.555328903156457,1.623076923076923,0.8973214285714286,106.90714285714286,8.832195384615385,7.224831390523487,6.526666666666666,97.80060268155536,99.87857142857142,120.812210255,0.733298082382251
Southern Europe,2013,0.9342699153646548,54.83977605249089,22.00590465394453,1.5461538461538462,0.9017857142857143,106.84285714285714,8.824600769230768,6.891941976899961,6.575555555555556,97.9109090765984,99.90714285714286,121.366704585,0.7549484616670854
Southern Europe,2014,0.9370034625642292,55.932392878309805,24.010319957214893,1.4769230769230772,0.9040178571428571,106.85714285714286,9.01266923076923,6.559052563276435,6.624444444444444,98.01841093666734,99.79285714285713,119.84804305499999,0.7765988409519196
Southern Europe,2015,0.9416607384761734,57.0527139848003,24.337503572226897,1.4615384615384615,0.9040178571428571,106.73571428571428,9.347663846153846,6.226163149652909,6.673333333333334,98.13801218170988,99.92857142857143,118.54024005428572,0.7812692224979401
Southern Europe,2016,0.9445416178439837,58.191283533907544,23.84109995818357,1.3923076923076925,0.90625,106.60714285714286,8.932735384615386,5.893273736029385,6.722222222222223,98.25395971583927,99.95714285714287,119.463550905,0.7859396040439606
Southern Europe,2017,0.9473320339021578,58.650797886069384,25.341910545443096,1.3692307692307693,0.9151785714285714,106.69285714285715,9.513416923076923,5.5603843224058584,6.771111111111111,98.36898312427058,99.99285714285715,120.72752568785714,0.7906099855899811
Southern Europe,2018,0.9503762440546017,60.304061609264764,26.289933739243025,0.9538461538461538,0.9151785714285714,106.71428571428571,9.858407692307692,5.54197355429127,6.82,98.48856701375374,99.98571428571428,119.45090486571428,0.805975439456793
Southern Europe,2019,0.9519023681848492,61.73880133554815,26.587204333439843,0.8076923076923077,0.9174107142857143,106.65714285714286,10.086612307692308,5.523562786176682,6.82,98.56321676188519,99.98571428571428,120.16200138500001,0.8213408933236048
Southern Europe,2020,0.9535838962076603,61.44069393893866,28.706009416387626,0.7538461538461539,0.921875,106.63571428571429,10.882454615384615,5.523562786176682,6.82,98.62884405233847,99.99285714285715,118.08570503785714,0.8367063471904168
Southern Europe,2021,0.9533594302957414,62.79210641706379,29.822721816781176,0.676923076923077,0.9285714285714286,106.61428571428571,10.882454615384615,5.523562786176682,6.82,98.66508196062527,99.98571428571428,121.80686021714287,0.8520718010572287
Southern Europe,2022,0.9531349643838227,65.78837868155229,30.229642885140247,0.676923076923077,0.9285714285714286,106.57142857142857,10.882454615384615,5.523562786176682,6.82,98.66740946140611,100.0,126.47621601499999,0.8520718010572287
Southern Europe,2023,0.9531349643838227,67.39470729388215,30.700039410397018,0.676923076923077,0.9308035714285714,106.54285714285713,10.882454615384615,5.523562786176682,6.82,98.66740946140611,100.0,126.47621601499999,0.8520718010572287
Southern Europe,2024,0.9531349643838227,68.40842579563666,31.29922688114484,0.676923076923077,0.9308035714285714,106.52142857142857,10.882454615384615,5.523562786176682,6.82,98.66740946140611,100.0,126.47621601499999,0.8520718010572287
Western Africa,1995,0.6177140490907499,63.359187826319484,5.196071488853093,49.45625,0.4622395833333333,103.86875,758.692730625,22.0010891525055,42.3875,30.15717253154049,19.90455769300461,0.012197279,0.12570322737363832
Western Africa,1996,0.6177140490907499,63.359187826319484,5.196071488853093,49.45625,0.4739583333333333,103.875,758.692730625,22.0010891525055,42.3875,30.15717253154049,20.441033339500418,0.031644643,0.12570322737363832
Western Africa,1997,0.6174918847061163,63.359187826319484,5.196071488853093,49.45625,0.4739583333333333,103.85,758.692730625,22.0010891525055,42.305,30.15717253154049,21.015742129087457,0.0637254745,0.12570322737363832
Western Africa,1998,0.6172697203214826,63.359187826319484,6.22912708495605,49.45625,0.4817708333333333,103.86875,758.692730625,22.0010891525055,42.24515625,30.15717253154049,21.9455658018589,0.1449340221875,0.12570322737363832
Western Africa,1999,0.6170114016283824,63.359187826319484,6.513214038450898,49.45625,0.4915364583333333,103.875,758.692730625,22.0010891525055,42.039921875,30.15717253154049,22.588409292697907,0.37166782012500005,0.12570322737363832
Western Africa,2000,0.6167530829352822,63.359187826319484,5.653907101709223,49.45625,0.4915364583333333,103.9,758.692730625,22.0010891525055,41.671145833333334,30.15717253154049,23.5125,0.89209131125,0.12570322737363832
Western Africa,2001,0.6164947642421819,63.40214405134453,6.5452555841646705,49.403125,0.4934895833333333,103.9125,732.77704875,22.0010891525055,41.30236979166666,30.75483399158638,24.31875,1.804430043625,0.12570322737363832
Western Africa,2002,0.6162364455490816,63.44510027636957,7.573320776240095,48.9859375,0.4934895833333333,103.8875,717.711351875,22.0010891525055,41.05046875,31.469302546000275,24.9375,3.0653726590625,0.12570322737363832
Western Africa,2003,0.6160061214139945,63.413797818451656,7.531860622733167,48.66442708333334,0.4973958333333333,103.85625,705.04994125,22.0010891525055,40.79856770833333,32.194193483958784,26.59375,4.4087287420625,0.12570322737363832
Western Africa,2004,0.6157757972789073,63.382495360533746,10.296624129843446,47.8511755952381,0.4954427083333333,103.83125,677.724488125,22.0010891525055,40.711488095238096,32.96617244206576,27.58125,6.736874772546875,0.12570322737363832
Western Africa,2005,0.6156811445900235,63.351192902615836,10.768967843141176,46.994174107142854,0.5130208333333333,103.80625,659.0181425000001,22.0010891525055,40.624408482142854,33.80124518087617,27.40625,9.98186478334375,0.12570322737363832
Western Africa,2006,0.6155864919011397,63.319890444697926,12.209283861201646,46.11269345238095,0.5247395833333333,103.78125,638.47564625,22.0010891525055,40.33877976190476,34.65521689287796,30.78125,16.217915101359374,0.12570322737363832
Western Africa,2007,0.6053454364200419,63.20654145958351,12.511310014182726,45.26746279761905,0.5247395833333333,103.7375,623.6496950000001,22.0010891525055,39.927801339285715,35.51230546187692,31.5375,24.91790496675,0.12570322737363832
Western Africa,2008,0.5981539118463907,63.093192474469106,13.986786070404213,43.75852678571429,0.5345052083333333,103.71875,609.458001875,21.777137513138822,39.49598958333333,36.37328056895156,32.575,36.959615129375,0.12570322737363832
Western Africa,2009,0.5909623872727394,62.97984348935469,13.57827157765059,42.22607886904762,0.5481770833333333,103.70625,598.669775625,21.553185873772147,39.04355282738096,37.240657581366456,33.175,43.601921705625,0.12570322737363832
Western Africa,2010,0.5828858622805319,63.338459916811104,13.328322693228321,40.355089285714286,0.5540364583333333,103.6875,587.929539375,21.32923423440547,38.59111607142857,38.11467322929868,34.925,53.99359430375,0.12570322737363832
Western Africa,2011,0.5760116749741472,64.73198604779533,13.466354442956625,38.09037202380952,0.5540364583333333,103.6875,566.786709375,21.105282595038794,38.13760788690476,39.000587321322584,37.125,60.249289501875,0.12570322737363832
Western Africa,2012,0.5823441174836922,60.6117832984336,13.510553313678443,35.641934523809525,0.5677083333333333,103.66875,555.60750125,20.881330955672116,37.650766369047616,39.89538170883418,36.96875,69.149246849375,0.13445459833989543
Western Africa,2013,0.5889127753761034,62.07463158758135,14.73722277260745,33.52235119047619,0.5716145833333333,103.6375,544.2285325,20.639006729924294,37.16551215277778,40.79685564207532,39.29375,78.25687616625,0.14320596930615248
Western Africa,2014,0.5890001711986628,62.591104016837434,15.376622108875774,31.40276785714286,0.5865885416666666,103.625,542.172159375,20.396682504176475,36.7959126984127,41.70523172007376,41.26875,85.339902844375,0.15195734027240956
Western Africa,2015,0.587449706192404,60.52303057426959,15.16643424120068,29.758348214285714,0.5924479166666666,103.60625,517.980645,20.154358278428653,36.28998511904762,42.62642445177313,41.55,90.89204122875,0.1622356323614007
Western Africa,2016,0.5765357435970627,59.51262877869462,14.753297794028045,26.90452380952381,0.5983072916666666,103.61875,495.245645,19.91203405268083,35.76384920634921,43.55859583661581,43.94375,89.6891392925,0.1725139244503918
Western Africa,2017,0.5686478766233456,56.39842227294873,15.573639578753843,24.005386904761906,0.6061197916666666,103.61875,487.801541875,19.66970982693301,35.037713293650796,44.49757992703635,44.33125,91.91617723625001,0.18279221653938293
Western Africa,2018,0.5904201863775616,58.24364850034039,15.601217714966461,21.10625,0.6139322916666666,103.6,482.07018,19.427385601185186,34.211577380952384,45.44314703148993,47.39375,94.35672459999999,0.18647904771247079
Western Africa,2019,0.589317993256823,62.161675098947455,15.595204532222212,21.0025,0.6276041666666666,103.6,467.720378125,19.427385601185186,33.716795634920636,46.3907451337649,48.23125,94.5147768725,0.19016587888555866
Western Africa,2020,0.5939714490901461,63.57834838242624,15.794349115877997,20.9125,0.6399739583333333,103.60625,465.987854375,19.427385601185186,33.00638888888889,47.34396565452995,49.45,98.588449006875,0.19385271005864654
Western Africa,2021,0.5961213405455644,63.81384678498672,16.80831900101729,20.775,0.6438802083333333,103.60625,465.987854375,19.427385601185186,32.459375,48.28902478376686,51.275,101.68078273875,0.19753954123173442
Western Africa,2022,0.5966400475584546,64.84108883801865,16.70516959766782,20.775,0.6516927083333333,103.6,465.987854375,19.427385601185186,32.375,49.092327601673446,52.9625,103.291397805,0.19778761533754213
Western Africa,2023,0.5966400475584546,63.36567256797899,20.059837595970762,20.775,0.6809895833333333,103.6125,465.987854375,19.427385601185186,32.375,49.092327601673446,52.9625,103.291397805,0.19778761533754213
Western Africa,2024,0.5966400475584546,64.92241411798241,20.150018414413903,20.775,0.7122395833333333,103.60625,465.987854375,19.427385601185186,32.375,49.092327601673446,52.9625,103.291397805,0.19778761533754213
Western Asia,1995,0.8909571522665408,53.1239147237447,6.871984118904612,10.85,0.5755208333333334,109.25,47.54567,2.333238626740868,17.05,84.01545337736577,98.9,0.20405229149999998,0.25002648681402206
Western Asia,1996,0.8909571522665408,53.05896300742407,6.871984118904612,10.85,0.5755208333333334,110.0,47.54567,2.333238626740868,17.05,84.01545337736577,98.9,0.402152772,0.25002648681402206
Western Asia,1997,0.8909571522665408,52.55232731465722,6.871984118904612,10.85,0.5833333333333334,110.775,47.54567,2.333238626740868,17.05,84.01545337736577,98.9,0.98161639275,0.25002648681402206
Western Asia,1998,0.8909571522665408,52.72821976398805,6.9014581909318755,10.85,0.5833333333333334,111.55,47.54567,2.333238626740868,17.05,84.01545337736577,98.9,2.002736059,0.25002648681402206
Western Asia,1999,0.8909571522665408,52.74902262360869,6.9014581909318755,10.85,0.5833333333333334,112.125,47.54567,2.333238626740868,16.82,84.01545337736577,98.9,5.17677561475,0.25002648681402206
Western Asia,2000,0.8919091621499763,52.17907930978872,6.6173239623783715,10.85,0.5833333333333334,112.4,47.54567,2.333238626740868,16.59,84.01545337736577,99.375,8.853596490000001,0.25002648681402206
Western Asia,2001,0.8928611720334118,52.2620433456665,3.617323962378372,10.875,0.5833333333333334,112.475,45.1015275,2.333238626740868,15.9,84.49881765325347,99.575,11.744415605,0.25002648681402206
Western Asia,2002,0.8942625586014834,52.38205068359138,6.2382917043138555,5.7749999999999995,0.5833333333333334,112.55,43.6147,2.333238626740868,15.21,85.10814714746616,99.425,14.88229444075,0.25002648681402206
Western Asia,2003,0.8959279866835965,52.11570074295565,6.10192806795022,5.2,0.609375,112.5,41.22866,2.333238626740868,14.52,85.72298122359943,99.425,18.901999174750003,0.25002648681402206
Western Asia,2004,0.8975934147657096,51.332431194290756,6.665425639081379,4.5,0.6484375,112.4,41.3414075,2.333238626740868,13.84,86.35355980869676,99.425,23.982970869749998,0.25002648681402206
Western Asia,2005,0.8977637168043227,51.355207603042025,7.388180227354889,3.95,0.671875,112.19999999999999,38.1277,2.333238626740868,13.16,87.07949380310845,99.125,32.36398045,0.25002648681402206
Western Asia,2006,0.9003901675933909,51.49359173629042,7.837387924015896,3.725,0.6953125,111.975,36.74197,2.333238626740868,12.805,87.80684466175892,99.575,49.631553445,0.25002648681402206
Western Asia,2007,0.9046653321987641,51.75358954415988,7.589793130580695,4.0,0.71875,111.8,34.5407075,2.333238626740868,12.39,88.53553612633307,99.6,66.96275925750001,0.25002648681402206
Western Asia,2008,0.9167323547043973,51.2928634289005,9.752897354042702,3.4000000000000004,0.75,111.6,32.899335,2.346786956520541,11.975,89.26562469690013,99.65,71.0994535075,0.25002648681402206
Western Asia,2009,0.919554004586632,51.82655409081717,8.721632127471318,3.4,0.75,111.35,33.0475675,2.360335286300214,11.815000000000001,89.97347938593508,99.725,79.87495450750001,0.25002648681402206
Western Asia,2010,0.9227249298290637,53.37107906061283,8.68984408490153,3.9250000000000003,0.75,111.225,32.2700625,2.3761968173131423,11.655,90.65912332160352,99.925,104.4463613975,0.25002648681402206
Western Asia,2011,0.92615922135109,54.46858478234526,10.19737814945195,3.725,0.75,111.1,30.979052499999998,2.3920583483260707,11.550833333333333,91.34698469314708,99.85,105.44028794,0.25002648681402206
Western Asia,2012,0.9284655623457109,54.57749735625923,11.287026953099277,2.95,0.765625,110.875,28.85173,2.492321944278282,11.506666666666666,92.03704089868212,99.875,108.5425518325,0.2702563541630904
Western Asia,2013,0.9301739408295089,54.94549667801567,13.217210270645385,2.525,0.765625,110.6,27.1599975,2.592585540230493,11.4625,92.72962491426597,99.85,110.887373395,0.2904862215121587
Western Asia,2014,0.9329326346875244,55.3646279704945,13.169212946681805,1.95,0.765625,110.275,26.342695,2.692849136182704,11.383333333333333,93.3091424362278,99.925,115.78636355,0.31071608886122704
Western Asia,2015,0.9352519755244741,55.409039533515454,13.002546280015139,1.575,0.765625,110.0,25.8915075,2.79079953090166,11.304166666666667,93.88924795338765,100.0,117.1133574675,0.36034815261761344
Western Asia,2016,0.937772212245555,55.40011403640953,13.466232753538836,1.575,0.7734375,109.65,23.6223575,2.8887499256206155,11.225,94.11965065263779,99.95,115.3288268575,0.40998021637399995
Western Asia,2017,0.9392979710153551,55.62803622748553,14.408188757807078,1.825,0.7734375,109.45,23.5894775,2.9867003203395717,11.225,94.32962256720387,99.925,115.88131139500001,0.45961228013038635
Western Asia,2018,0.941698753454026,57.83424934921503,16.36679677335415,1.825,0.7734375,109.25,23.9461325,3.084650715058527,11.225,94.56957882561115,99.95,117.373739785,0.4810363255441189
Western Asia,2019,0.9443266021960576,57.27143338922709,18.315978008042755,1.575,0.7734375,109.025,23.8209875,3.0519511821679552,11.225,94.76733002119246,100.0,118.215253055,0.5024603709578515
Western Asia,2020,0.9475384050022194,58.4668760460731,17.925754543005304,1.675,0.8046875,108.775,28.2234275,3.019251649277383,11.225,94.94290353389539,100.0,114.4925257725,0.5238844163715839
Western Asia,2021,0.95082270892348,58.48976467591024,19.727272727272727,1.6,0.8046875,108.5,28.2234275,2.986552116386811,11.225,95.00031413428172,100.0,120.84731797499998,0.5453084617853164
Western Asia,2022,0.9541070128447404,58.395791351310166,22.328585880830797,1.675,0.8125,108.275,28.2234275,2.986552116386811,11.225,95.05877101557442,100.0,126.000752175,0.5508705303072929
Western Asia,2023,0.9571861417891019,59.852322777479536,22.502898975925994,1.675,0.8125,108.05,28.2234275,2.986552116386811,11.225,95.05877101557442,100.0,126.000752175,0.5508705303072929
Western Asia,2024,0.9571861417891019,60.1914615984267,23.426051191468307,1.675,0.828125,107.8,28.2234275,2.986552116386811,11.225,95.05877101557442,100.0,126.000752175,0.5508705303072929
Western Europe,1995,0.9462318013393464,55.15111906702124,20.544232669854864,0.07142857142857142,0.7366071428571429,105.34285714285714,8.753487142857143,2.2944364593303255,0.1,99.33139307236051,100.0,4.349014880285714,0.9706357802663531
Western Europe,1996,0.9462318013393464,56.69523606707667,20.544232669854864,0.07142857142857142,0.7633928571428571,105.47142857142856,8.753487142857143,2.2944364593303255,0.1,99.33139307236051,100.0,7.1576408684285715,0.9706357802663531
Western Europe,1997,0.9462318013393464,57.73161055058787,20.544232669854864,0.07142857142857142,0.7633928571428571,105.31428571428572,8.753487142857143,2.2944364593303255,0.1,99.33139307236051,100.0,12.30817670642857,0.9706357802663531
Western Europe,1998,0.9462318013393464,58.579422338392,20.547032208871794,0.07142857142857142,0.7723214285714286,105.34285714285714,8.753487142857143,2.2944364593303255,0.1,99.33139307236051,100.0,22.624465412857145,0.9706357802663531
Western Europe,1999,0.9462318013393464,60.23201064444328,21.622274339473,0.07142857142857142,0.7767857142857143,105.34285714285714,8.753487142857143,2.2944364593303255,0.1,99.33139307236051,100.0,40.57493736428571,0.9706357802663531
Western Europe,2000,0.9462318013393464,61.402541496292706,23.46151523315776,0.07142857142857142,0.7901785714285714,105.14285714285714,8.753487142857143,2.2944364593303255,0.1,99.33139307236051,100.0,63.097018062857146,0.9706357802663531
Western Europe,2001,0.9462318013393464,62.052318751955035,23.0550111681171,0.08571428571428572,0.7901785714285714,105.24285714285715,9.039614285714284,2.2944364593303255,0.1,99.3281399627755,100.0,75.66242588142858,0.9706357802663531
Western Europe,2002,0.938471875796681,62.82038418336959,23.40498857297339,0.09999999999999999,0.7946428571428571,105.44285714285715,9.058842857142858,2.2944364593303255,0.1,99.32453530340429,100.0,79.92361645000001,0.9706357802663531
Western Europe,2003,0.9307119502540155,63.336231178476545,24.421186594447786,0.15714285714285717,0.7991071428571429,105.44285714285715,9.00053,2.2944364593303255,0.1,99.32092352839118,100.0,86.78264720714286,0.9706357802663531
Western Europe,2004,0.9315620986388103,63.57043227492839,26.32201076087937,0.05714285714285715,0.8035714285714286,105.34285714285714,8.379717142857142,2.2944364593303255,0.1,99.31736093166595,100.0,89.43822497,0.9706357802663531
Western Europe,2005,0.932107527590931,64.46187530702744,27.944249047550247,0.07142857142857142,0.8080357142857143,105.34285714285714,8.409385714285715,2.2944364593303255,0.1,99.31392367415258,100.0,96.11578296571429,0.9706357802663531
Western Europe,2006,0.9332214076249723,65.52852023092817,27.817191384599575,0.042857142857142864,0.8125,105.22857142857143,8.100977142857143,2.2944364593303255,0.1,99.31075532684247,100.0,107.4248827,0.9706357802663531
Western Europe,2007,0.9344623832294829,66.99568507120034,27.663180397230356,0.08571428571428573,0.8258928571428571,105.11428571428571,7.628495714285714,2.2716985914119885,0.1,99.30784274245593,100.0,114.03317052857143,0.9706357802663531
Western Europe,2008,0.9323962664966243,67.8358594199666,29.160097990664948,0.1142857142857143,0.8705357142857143,105.37142857142858,7.74688,2.248960723493651,0.1,99.30503732939464,100.0,120.8631334042857,0.9706357802663531
Western Europe,2009,0.9401687827439382,68.2469476527621,29.030651948559864,0.12857142857142856,0.8928571428571429,105.24285714285715,7.39267,2.2262228555753136,0.1,99.30220112227994,100.0,122.22205089428573,0.9706357802663531
Western Europe,2010,0.9392870945550343,68.4043963027086,29.440535130802516,0.09999999999999999,0.9330357142857143,105.07142857142857,7.136754285714287,2.203484987656976,0.1,99.29945666418236,100.0,120.20297522999999,0.9706357802663531
