,ISO_code,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion,Education (source),Employment (source),Parliamentary Representation (source),Poverty Alleviation (source),Legal Protection (source),Gender-Equitable Births (source),Maternal Survival (source),Attitudes Against Violence (source),Absence of Child Marriage (source),Water Sanitation Access (source),Electricity Access (source),Cell Phone Use (source),Financial Inclusion (source),Subregion,Region,Income,Education (score),Employment (score),Parliamentary Representation (score),Poverty Alleviation (score),Legal Protection (score),Gender-Equitable Births (score),Maternal Survival (score),Attitudes Against Violence (score),Absence of Child Marriage (score),Water Sanitation Access (score),Electricity Access (score),Cell Phone Use (score),Financial Inclusion (score),Equity,Protection,Resources,WSI (Baseline),included_index,Economy,WSI Quartile
4919,SYR,2024,0.7615803814713896,13.350794522443056,10.4,24.8,0.3229166666666666,105.3,29.91733,6.974895348365124,13.3,94.68253571182764,89.0,79.67746006,0.1958799958229065,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Middle East,Middle East & North Africa,Low income,0.4487442320621242,0.0833199456944227,0.0992727272727272,0.7289617486338797,0.2777777777777777,0.7142857142857143,0.9828919066053352,0.8402819266817185,0.8263707571801566,0.9421781761044088,0.8891129032258065,0.2494392834701304,0.1894448142678409,32.76152862881864,84.09575761882311,56.75437942670468,53.87399827886478,True,Syrian Arab Republic,lowest quartile
4949,TCD,2024,0.3692087814940327,57.8424886399927,26.395939086294412,30.8,0.5833333333333333,104.2,1063.49329,20.263198306520163,60.6,25.816184842657908,11.7,68.19628834,0.172835499048233,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,TSI,TSI,Central Africa,Sub-Saharan Africa,Low income,0.124836288823344,0.5540068764636401,0.2519612367328103,0.6633879781420765,0.5555555555555555,0.7771428571428568,0.3696677754300829,0.5268471388290322,0.2088772845953002,0.1933291389522015,0.1098790322580645,0.2134961792964063,0.1662158978545317,42.99495871434853,47.063376399931805,17.073006209030105,32.568933579574704,True,Chad,lowest quartile
4979,TGO,2024,0.5134094099313916,83.40948778869014,18.88888888888889,26.6,1.0,102.8,399.03985,19.427385601185183,24.8,36.28935289397535,57.2,74.18189659,0.2145492881536483,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.2438758140427532,0.824485503923519,0.1803030303030303,0.7092896174863388,1.0,0.8571428571428572,0.7638902604909851,0.5465616786620118,0.6762402088772845,0.3072138113963955,0.5685483870967742,0.2322348016356297,0.2082635125144024,59.15907931511283,71.09587512932846,32.906512816080046,51.72683317312525,True,Togo,lowest quartile
5009,THA,2024,0.960996749729144,76.04162628501501,16.421895861148197,0.0,0.6875,106.4,28.60043,5.510752688172043,17.0,99.34046892348404,99.9,176.3169269,0.920920729637146,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Southeast Asia,East Asia & Pacific,Upper middle income,0.6133650804982594,0.7465393572037521,0.1567544604927782,1.0,0.6666666666666666,0.651428571428571,0.98367322785273,0.8748170547209277,0.7780678851174935,0.992828294146742,0.998991935483871,0.5519800439982973,0.9202878770039772,63.66651129722912,82.19966847799306,86.6022037658222,76.8133467054123,True,Thailand,top quartile
5039,TJK,2024,0.9025811823480432,28.681415139053616,26.595744680851062,6.1,0.84375,106.3,16.6317,3.4166666666666665,8.7,91.86155000128832,100.0,118.8094765,0.3936041295528412,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Central Asia,Europe & Central Asia,Lower middle income,0.5651422573259641,0.2455057852750604,0.2538684719535783,0.9333333333333332,0.8333333333333334,0.6571428571428571,0.9907743160548216,0.924210826819795,0.8864229765013055,0.9115029275033792,1.0,0.3719464785311243,0.3887512873149927,56.62366362442539,86.46377441296947,66.80501733373741,68.89913117254258,True,Tajikistan,mid-quartiles
5069,TKM,2024,0.9454319151063716,57.5981578372036,25.6,2.508510638297873,0.8046875,106.7,5.14808,7.989374829503712,6.1,99.87819961841204,100.0,98.62541796,0.3551710844039917,TSI,AVG_INC,ORI,AVG_INC,AVG_REG,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Central Asia,Europe & Central Asia,Upper middle income,0.6005161037379513,0.5514220498361502,0.2443636363636364,0.9725845831880012,0.7916666666666666,0.6342857142857139,0.9975875868445628,0.8163531253928801,0.9203655352480418,0.9986755491277562,1.0,0.3087580047024472,0.3500106716269673,63.211060795848105,84.21479904427997,66.43610563642928,70.7177694828327,True,Turkmenistan,mid-quartiles
5099,TLS,2024,0.7639533427404878,52.55815695140903,38.46153846153846,24.4,0.8125,107.1,203.92423,9.938086323871843,14.9,67.8296465302654,99.7,110.4161199,0.313592883447806,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,AVG_INC,Southeast Asia,East Asia & Pacific,Lower middle income,0.4507031429621568,0.4981028271124407,0.3671328671328671,0.7333333333333334,0.8,0.6114285714285717,0.8796530212204632,0.7703883414963388,0.8054830287206266,0.650181287136532,0.9969758064516128,0.3456701281726074,0.3080997301961061,56.98544341081595,76.67382407165,57.523173798921455,63.10803125596782,True,Timor-Leste,mid-quartiles
5129,TON,2024,1.01304804140185,56.18853644082788,7.142857142857143,0.0,0.5,108.1,125.63763,9.305029849711843,10.1,96.45599779701683,100.0,60.67706123,0.6149815456118695,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_TLS,TSI,TSI,TSI,TSI,AVG_INC,Polynesia,East Asia & Pacific,Upper middle income,0.6563341099326044,0.5365093704750603,0.0681818181818181,1.0,0.4666666666666667,0.5542857142857145,0.9261007271710394,0.7853204153888397,0.8681462140992167,0.9614627085089628,1.0,0.1899563899864158,0.6119003342961854,54.553839305123,78.34632677362026,69.0829858197891,66.58938744669895,True,Tonga,mid-quartiles
5159,TTO,2024,1.0288128485842265,62.35429292509095,33.78378378378378,0.3454545454545454,0.84375,104.0,26.583,1.5090543259557343,4.2,95.55199773196443,100.0,130.5663978,0.7360303997993469,TSI,TSI,ORI,AVG_INC,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Caribbean,Latin America & Caribbean,High income,0.6693481666846581,0.6017381969562583,0.3224815724815725,0.9962245404868356,0.8333333333333334,0.7885714285714284,0.9848701759308924,0.9692061938880148,0.9451697127937336,0.9516326598748178,1.0,0.4087528478942833,0.7339179137357181,68.46251619885317,92.19543777960176,77.3575855376205,78.74477225190243,True,Trinidad and Tobago,top quartile
5189,TUN,2024,0.8514685226317247,27.782060757834675,15.68627450980392,0.3,0.5,105.0,36.62558,6.146179401993355,1.5,97.35311439775376,100.0,129.2577838,0.2854101061820984,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Northern Africa,Middle East & North Africa,Lower middle income,0.5229480809810609,0.2359913273123816,0.1497326203208556,0.99672131147541,0.4666666666666667,0.7314285714285713,0.9789118790726162,0.8598290733459031,0.9804177545691906,0.9712179067181924,1.0,0.4046560840384429,0.279691412852439,47.441200135127495,88.76468196040703,66.38913509022686,65.38793562136959,True,Tunisia,mid-quartiles
5219,TUR,2024,0.8363443145589798,39.70698622985665,19.86644407345576,0.4,0.75,105.0,17.33207,6.039150354019158,14.7,98.51530463530172,100.0,105.807654,0.6171563863754272,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Western Asia,Europe & Central Asia,Upper middle income,0.510462847263226,0.362147606173062,0.1896342388829868,0.9956284153005464,0.7333333333333333,0.7314285714285713,0.990358784152598,0.8623535963833072,0.8080939947780679,0.9838555015579256,1.0,0.3312428054250338,0.6140925797942283,55.82412881906309,84.80587366856362,73.2297721694297,70.24981582008839,True,Türkiye,mid-quartiles
5249,TUV,2024,0.9648555707748488,41.10226629123089,6.25,3.6,0.609375,107.0,92.35835,9.305029849711843,1.8,88.73057814101212,100.0,80.32845412,0.6149815456118695,TSI,TSI,ORI,TSI,AVG_REG,ORI,AVG_REG,AVG_TLS,TSI,TSI,TSI,TSI,AVG_INC,Polynesia,East Asia & Pacific,Upper middle income,0.6165505882881018,0.3769085655538529,0.0596590909090909,0.960655737704918,0.5833333333333334,0.617142857142857,0.9458454371429488,0.7853204153888397,0.9765013054830288,0.8774569059946641,1.0,0.2514772938653844,0.6119003342961854,51.94214631578594,83.12025037894186,68.52086335390585,66.63205181562044,True,Tuvalu,mid-quartiles
5279,TZA,2024,0.818136908020348,87.88285093912957,37.40458015267176,44.9,0.75,103.1,238.29879,17.515475716662582,29.1,40.57510810484649,45.8,91.89984822,0.1574933230876922,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Eastern Africa,Sub-Saharan Africa,Lower middle income,0.4954323924495216,0.87181014761844,0.3570437196391395,0.5092896174863388,0.7333333333333333,0.8400000000000002,0.8592584779006558,0.5916584130558519,0.6201044386422976,0.3538168856500031,0.4536290322580645,0.287702849384862,0.1507509421008717,59.33818421053546,72.77553323997013,31.147492734845034,51.23667211005073,True,Tanzania,lowest quartile
5309,UGA,2024,0.6896657246487176,79.88673809642464,33.93177737881508,42.1,0.75,102.9,284.14078,17.515475716662582,34.0,33.633798300392755,47.1,69.986293,0.3533439934253692,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Eastern Africa,Sub-Saharan Africa,Low income,0.3893777320873588,0.7872175986794564,0.3238942386159621,0.5398907103825137,0.7333333333333333,0.851428571428571,0.8320602693731523,0.5916584130558519,0.556135770234987,0.278337451963799,0.466733870967742,0.2190999909573499,0.3481689588728587,55.47427226197248,70.78207560231404,32.808506819043735,50.50493201650946,True,Uganda,lowest quartile
5339,UKR,2024,0.9694519317160823,67.55831227712869,21.09181141439206,0.0,0.875,106.2,16.54037,6.586345381526105,9.1,96.37398494651492,100.0,135.025689,0.8068565726280212,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Eastern Europe,Europe & Central Asia,Upper middle income,0.6203449450125538,0.6567926053139763,0.2013309271373787,1.0,0.8666666666666667,0.6628571428571426,0.990828502454339,0.8494467596035641,0.881201044386423,0.9605709051339132,1.0,0.4227131624032428,0.8053108916166674,66.90270288261151,84.6083362325367,79.71487397884557,76.70059403813035,True,Ukraine,mid-quartiles
5369,URY,2024,1.052682926829268,71.62935572308018,26.923076923076923,0.2,0.8125,105.5,18.63836,4.0201005025125625,24.6,98.7152705664248,100.0,138.526391,0.7572696208953857,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,South America,Latin America & Caribbean,High income,0.6890532318569245,0.6998610247708836,0.256993006993007,0.9978142076502732,0.8,0.7028571428571426,0.9895837578542764,0.909977470091168,0.6788511749347258,0.986029920459099,1.0,0.4336725052069026,0.7553271072775749,68.87442942542175,82.03173864343282,79.37573832358942,76.54366204517049,True,Uruguay,mid-quartiles
5399,USA,2024,1.0130246020260492,71.20037601237496,28.330206378986865,0.2,0.90625,104.9,21.08491,3.073929961089494,0.1588235294117647,99.74133654671256,100.0,110.1664718,0.9679189324378968,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,AVG_EUR,TSI,TSI,TSI,TSI,North America,North America,High income,0.656314760417994,0.6953227587551947,0.2704246972539655,0.9978142076502732,0.9,0.7371428571428567,0.9881322114211272,0.9322950499851002,0.9979265857779144,0.9971873073642488,1.0,0.3448885766128968,0.96766219526786,70.39752848154855,91.38741760817496,82.74345198112513,81.04492367999552,True,United States,top quartile
5429,UZB,2024,0.972682119205298,45.561630529092064,30.530973451327437,2.3,0.875,107.8,30.17849,13.04706853839802,3.4,96.41101239350937,100.0,103.0681174,0.3881831169128418,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Central Asia,Europe & Central Asia,Lower middle income,0.6230115074904901,0.4240851118268561,0.2914320193081255,0.974863387978142,0.8666666666666667,0.5714285714285714,0.982736959489404,0.6970559390130135,0.9556135770234988,0.960973539623472,1.0,0.3226663768336905,0.3832868915973812,63.60117386540561,80.17087617386221,66.67317020136359,69.79285361274984,True,Uzbekistan,mid-quartiles
5459,VCT,2024,1.015813953488372,57.5981578372036,21.73913043478261,2.508510638297873,0.65625,103.3,61.79403,14.528389522511397,20.15714285714285,92.3500528746336,100.0,100.4617693,0.6149815456118695,TSI,AVG_INC,ORI,AVG_INC,ORI,ORI,TSI,AVG_REG,AVG_REG,TSI,TSI,TSI,AVG_INC,Caribbean,Latin America & Caribbean,Upper middle income,0.6586174069275356,0.5514220498361502,0.2075098814229249,0.9725845831880012,0.6333333333333333,0.8285714285714285,0.9639793521161284,0.6621156212117574,0.7368519209250279,0.9168148817703576,1.0,0.3145069098771865,0.6119003342961854,60.469345094158896,79.78795807060855,71.08055314859324,69.99620131575608,True,St. Vincent and the Grenadines,mid-quartiles
5489,VEN,2024,1.057884231536926,55.12322607106424,0.0,7.1,0.78125,105.2,259.18645,5.546218487394958,23.56,96.72447423229268,100.0,63.41889546,0.7953396439552307,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,TSI,TSI,TSI,South America,Latin America & Caribbean,Upper middle income,0.6933469776583865,0.5252392294250057,0.0,0.9224043715846996,0.7666666666666667,0.7199999999999998,0.8468657582056427,0.8739805133438636,0.6924281984334204,0.9643821069890176,1.0,0.1985400115678525,0.793701795696972,58.15314490669516,78.33186174957316,73.91559785634605,69.56902491906398,True,"Venezuela, Bolivarian Republic",mid-quartiles
5519,VNM,2024,0.8996832101372755,82.96247959594496,30.628803245436107,1.0,0.90625,110.6,45.53003,13.583333333333334,14.6,94.0798774666184,100.0,139.9496874,0.5246289968490601,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Southeast Asia,East Asia & Pacific,Lower middle income,0.5627499429525306,0.8197565108284025,0.292365849160981,0.989071038251366,0.9,0.4114285714285716,0.9736288386129256,0.6844069165785678,0.8093994778067886,0.9356249023943768,1.0,0.4381282952623871,0.5208247155286115,71.2788668238656,71.97159511067134,72.36444782963439,71.87023349631697,True,Vietnam,mid-quartiles
5549,VUT,2024,0.8256477024077369,45.13986203538386,1.96078431372549,10.0,0.5833333333333333,107.0,94.44281,9.305029849711843,21.4,61.44038574067234,70.0,78.19948583,0.313592883447806,AVG_INC,TSI,ORI,TSI,ORI,ORI,TSI,AVG_TLS,TSI,TSI,TSI,TSI,AVG_INC,Melanesia,East Asia & Pacific,Lower middle income,0.5016326525148497,0.4196231347829125,0.0187165775401069,0.8907103825136612,0.5555555555555555,0.617142857142857,0.9446087199378878,0.7853204153888397,0.720626631853786,0.5807048050808653,0.6975806451612904,0.2448123182952755,0.3080997301961061,47.72476605814172,76.69246560808426,45.77993746833843,55.130326923892255,True,Vanuatu,lowest quartile
5579,WSM,2024,1.068139238014188,37.66913786398778,12.962962962962964,1.2,0.71875,107.6,59.07907,9.305029849711843,7.4,98.2940819793642,98.3,60.40057199,0.313592883447806,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_TLS,TSI,TSI,TSI,TSI,AVG_INC,Polynesia,East Asia & Pacific,Lower middle income,0.7018126210845212,0.3405887824031769,0.1237373737373737,0.9868852459016394,0.7,0.582857142857143,0.9655901471148584,0.7853204153888397,0.9033942558746736,0.9814499381615176,0.9828629032258064,0.189090809207851,0.3080997301961061,57.06048046253424,80.92904903088787,61.53758451978203,65.74460224204088,True,Samoa,mid-quartiles
5609,YEM,2024,0.4850298356890649,5.474974533838561,0.2985074626865671,19.8,0.1979166666666666,105.9,183.39972,8.223350253807107,29.6,57.12620860842132,76.0,46.0195416,0.0543631352484226,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Middle East,Middle East & North Africa,Low income,0.2204481003056866,0.0,0.0028493894165535,0.7836065573770492,0.1444444444444444,0.6799999999999995,0.8918302827857842,0.8108342839192764,0.6135770234986945,0.5337926723656039,0.7580645161290323,0.1440693701039628,0.0467954278437711,23.026969830874677,74.90603975509386,37.068049661059256,39.98690476108333,True,"Yemen, Republic",lowest quartile
5639,ZAF,2024,0.9812286689419796,44.73261080917302,45.796460176991154,20.5,0.90625,104.0,126.83269,33.92754456584244,3.6,83.19733429130366,86.5,167.3958702,0.8490344882011414,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Southern Africa,Sub-Saharan Africa,Upper middle income,0.6300667972901498,0.4153147389459113,0.4371480289621883,0.7759562841530054,0.9,0.7885714285714284,0.9253916940098944,0.2045425161527468,0.9530026109660574,0.8172887066217313,0.8639112903225806,0.5240516689049056,0.8478263470382148,63.16971698702509,71.78770624250318,76.32695032218581,70.21215552535313,True,South Africa,mid-quartiles
5669,ZMB,2024,0.759401503648013,66.92218116996165,14.97005988023952,64.3,0.84375,101.1,134.66542,35.821917808219176,29.0,46.8436930686843,47.8,99.10241824,0.2139340192079544,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Eastern Africa,Sub-Saharan Africa,Lower middle income,0.4469455396124687,0.6500628413807756,0.142896026129559,0.2972677595628415,0.8333333333333334,0.9542857142857144,0.9207445086699988,0.1598594232696361,0.6214099216710183,0.4219811451937488,0.4737903225806451,0.3102513079273324,0.2076433197173552,47.41011000037957,66.40748919740919,35.34165238547704,48.09777186099973,True,Zambia,lowest quartile
5699,ZWE,2024,0.8528296543036614,65.73726863293984,33.12883435582822,39.8,0.875,102.5,356.75892,8.828382838283828,33.7,43.75106907471096,50.1,87.62450647,0.2390102744102478,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Eastern Africa,Sub-Saharan Africa,Lower middle income,0.5240717131714632,0.6375274040066172,0.3162297824874512,0.5650273224043716,0.8666666666666667,0.8742857142857141,0.7889756800130603,0.796563217075256,0.5600522193211488,0.3883521163439344,0.4969758064516129,0.2743184093950975,0.2329202542387921,58.1904577747314,75.49692076737948,34.81416466073592,53.47847288552696,True,Zimbabwe,lowest quartile
